prob_class_0,prob_class_1,prob_class_2,prob_class_3,max_probability,predicted_class,predicted_class_name,forward
0.9998816,0.000106362255,9.318814e-06,2.7200626e-06,0.9998816,0,none,True
0.99934214,4.721636e-06,0.000554905,9.81737e-05,0.99934214,0,none,True
0.9993611,0.0005932071,3.3627184e-05,1.20591185e-05,0.9993611,0,none,True
0.9999571,2.8784316e-05,7.3686756e-06,6.7210262e-06,0.9999571,0,none,True
0.9983463,0.001612412,4.4616304e-06,3.6842306e-05,0.9983463,0,none,True
0.9192311,0.08059893,3.7808797e-05,0.00013213932,0.9192311,0,none,True
0.9998287,0.0001619357,3.807702e-06,5.5056007e-06,0.9998287,0,none,True
0.25373927,0.7458513,8.1911036e-05,0.00032749015,0.7458513,1,PICI,True
0.9762214,0.023679629,7.1225506e-05,2.7768943e-05,0.9762214,0,none,True
0.69651836,0.30150333,0.0014140827,0.00056419894,0.69651836,0,none,True
0.881179,0.11871037,8.257385e-05,2.8064402e-05,0.881179,0,none,True
0.99945253,0.00040533603,1.3369987e-05,0.00012876646,0.99945253,0,none,True
0.99928564,0.00055988296,4.9560203e-05,0.00010495678,0.99928564,0,none,True
0.9999511,5.7210896e-06,9.521868e-06,3.362455e-05,0.9999511,0,none,True
0.99954283,0.00044682625,5.4166794e-06,4.9207893e-06,0.99954283,0,none,True
0.9999975,2.3680252e-07,7.3748754e-07,1.5355703e-06,0.9999975,0,none,True
0.9999944,1.7023984e-07,4.8344596e-06,5.6154704e-07,0.9999944,0,none,True
1.0,8.581885e-09,2.2012093e-08,9.720582e-09,1.0,0,none,True
0.9999993,1.9137698e-09,5.7376724e-07,8.053573e-08,0.9999993,0,none,True
0.99999976,1.002173e-07,8.462885e-08,3.5688739e-09,0.99999976,0,none,True
0.9999994,4.2937546e-07,1.1362906e-07,8.393305e-09,0.9999994,0,none,True
0.99999976,1.7668438e-07,2.7168758e-08,2.7350056e-08,0.99999976,0,none,True
0.99999976,6.6894096e-08,1.3027902e-07,5.8654024e-08,0.99999976,0,none,True
0.99999714,6.073872e-07,1.1770203e-07,2.1396552e-06,0.99999714,0,none,True
0.9999875,1.1537032e-05,1.0504697e-07,8.193634e-07,0.9999875,0,none,True
0.9999894,5.5933145e-07,1.1202958e-06,8.912501e-06,0.9999894,0,none,True
0.9999925,7.85744e-07,1.8633189e-06,4.872958e-06,0.9999925,0,none,True
0.9999969,1.1301779e-06,1.0771961e-06,9.1274865e-07,0.9999969,0,none,True
0.99998975,3.2967462e-06,3.1196776e-06,3.850128e-06,0.99998975,0,none,True
0.9999931,1.1136152e-07,3.045567e-06,3.8032101e-06,0.9999931,0,none,True
0.99998534,7.906378e-07,2.842615e-07,1.3612598e-05,0.99998534,0,none,True
0.9999981,2.9375261e-08,1.5924498e-06,3.0806729e-07,0.9999981,0,none,True
0.9999976,5.8523235e-09,6.542021e-07,1.7733469e-06,0.9999976,0,none,True
0.9999976,9.435304e-08,1.704107e-06,6.3676373e-07,0.9999976,0,none,True
0.99998987,4.9951346e-08,9.261486e-06,8.589807e-07,0.99998987,0,none,True
0.9999881,2.3365644e-08,1.1852879e-05,3.7249066e-08,0.9999881,0,none,True
0.99998677,9.8482175e-08,1.2327331e-05,7.9751965e-07,0.99998677,0,none,True
0.99998415,1.0973897e-05,4.3900377e-06,5.309315e-07,0.99998415,0,none,True
0.9999392,9.311124e-06,5.0462255e-05,1.033383e-06,0.9999392,0,none,True
0.99995816,4.7596373e-07,6.4483966e-06,3.496031e-05,0.99995816,0,none,True
0.99984014,6.8479508e-06,0.0001115049,4.1517516e-05,0.99984014,0,none,True
0.9999788,6.058731e-07,7.186915e-06,1.3445401e-05,0.9999788,0,none,True
0.9999516,7.882739e-06,2.3587772e-05,1.689075e-05,0.9999516,0,none,True
0.99995303,1.3956134e-05,2.711439e-05,5.872035e-06,0.99995303,0,none,True
0.9995018,6.5555294e-05,0.00043092557,1.626939e-06,0.9995018,0,none,True
0.99998367,1.9795784e-06,8.5396e-06,5.8160576e-06,0.99998367,0,none,True
0.9998357,0.00015014064,2.3064931e-06,1.1830644e-05,0.9998357,0,none,True
0.99994767,4.4008057e-06,3.5279243e-06,4.4413595e-05,0.99994767,0,none,True
0.9997428,6.290613e-05,0.00013792292,5.6318557e-05,0.9997428,0,none,True
0.99996996,3.1071513e-06,6.8935697e-06,2.001256e-05,0.99996996,0,none,True
0.9998797,1.9846115e-05,1.3787085e-05,8.663443e-05,0.9998797,0,none,True
0.999977,7.5800585e-06,4.522092e-06,1.0878269e-05,0.999977,0,none,True
0.99984086,0.00013790304,1.0933989e-05,1.0281676e-05,0.99984086,0,none,True
0.90134627,0.098617055,1.7307791e-05,1.9324136e-05,0.90134627,0,none,True
0.9982407,0.0010265226,0.00010346753,0.0006293096,0.9982407,0,none,True
0.17087434,0.8286369,0.0002257929,0.00026292066,0.8286369,1,PICI,True
0.83844477,0.1615273,2.237082e-05,5.5263777e-06,0.83844477,0,none,False
0.9984883,0.0014879496,9.768807e-06,1.3931054e-05,0.9984883,0,none,False
0.99868363,0.0011104911,0.00011367925,9.2178154e-05,0.99868363,0,none,False
0.9997236,0.00023142301,1.5945101e-05,2.8978917e-05,0.9997236,0,none,False
0.9991047,0.00087353133,1.2095225e-05,9.6557615e-06,0.9991047,0,none,False
0.9997571,0.00015655774,1.4272924e-05,7.20875e-05,0.9997571,0,none,False
0.99998033,1.8832197e-05,9.292159e-08,7.921471e-07,0.99998033,0,none,False
0.99790156,0.0020748319,2.6062232e-06,2.097392e-05,0.99790156,0,none,False
0.99989915,7.2912453e-06,1.37056795e-05,7.987681e-05,0.99989915,0,none,False
0.9994678,0.00046683644,5.6179883e-06,5.9756858e-05,0.9994678,0,none,False
0.9999765,2.9510937e-07,2.2560007e-05,6.8727496e-07,0.9999765,0,none,False
0.9998493,0.00014565336,2.3301725e-06,2.6496814e-06,0.9998493,0,none,False
0.9992405,0.0006361173,0.00012288663,4.5990856e-07,0.9992405,0,none,False
0.99919766,0.0007950977,4.1297935e-06,3.1398458e-06,0.99919766,0,none,False
0.8608164,0.13811114,0.0010430003,2.945702e-05,0.8608164,0,none,False
0.998579,0.0005307038,0.0007743069,0.000116001676,0.998579,0,none,False
0.9171084,0.08162106,0.00030437417,0.000966144,0.9171084,0,none,False
0.9996153,0.00035309838,1.0776587e-05,2.0781848e-05,0.9996153,0,none,False
0.99798054,0.00042556645,0.0002302367,0.0013637166,0.99798054,0,none,False
0.9962106,0.00028592432,0.0030006478,0.0005028466,0.9962106,0,none,False
0.9908693,5.1257626e-05,0.00040476432,0.00867474,0.9908693,0,none,False
0.9935854,0.00049732166,0.0035798282,0.0023373966,0.9935854,0,none,False
0.9998267,2.2464743e-05,1.6575652e-05,0.00013424568,0.9998267,0,none,False
0.99800116,0.0018222643,0.00011294649,6.3617954e-05,0.99800116,0,none,False
0.9999951,1.4238475e-06,9.144242e-07,2.5565516e-06,0.9999951,0,none,False
0.999985,5.4762336e-06,8.7903715e-07,8.6077525e-06,0.999985,0,none,False
0.99999416,1.5880781e-07,3.5363664e-07,5.334041e-06,0.99999416,0,none,False
0.9999653,8.3820645e-08,9.410378e-06,2.5251607e-05,0.9999653,0,none,False
0.9999902,2.897035e-08,2.4376295e-06,7.3231654e-06,0.9999902,0,none,False
0.9999902,7.639794e-06,1.4312438e-06,7.2165534e-07,0.9999902,0,none,False
0.99999,8.316314e-07,4.9541127e-06,4.2227443e-06,0.99999,0,none,False
0.99999356,2.5973313e-07,5.749074e-06,4.0950934e-07,0.99999356,0,none,False
0.9999794,3.183618e-06,1.6810256e-05,5.9719855e-07,0.9999794,0,none,False
0.9999845,2.708361e-07,1.8935096e-06,1.3348583e-05,0.9999845,0,none,False
0.99977726,1.0850403e-05,0.00019459325,1.7325325e-05,0.99977726,0,none,False
0.9999778,5.67077e-07,5.3643525e-06,1.629684e-05,0.9999778,0,none,False
0.99978,2.56383e-05,0.00018916011,5.2664773e-06,0.99978,0,none,False
0.99998283,1.18443744e-07,1.6335263e-05,7.217918e-07,0.99998283,0,none,False
0.9999896,4.4692575e-07,8.072419e-06,1.900075e-06,0.9999896,0,none,False
0.9995963,0.00039737005,5.4560614e-06,9.1167584e-07,0.9995963,0,none,False
0.9999453,4.6774323e-05,2.2971105e-06,5.6202653e-06,0.9999453,0,none,False
0.99999046,4.7616095e-06,5.0150635e-07,4.265773e-06,0.99999046,0,none,False
0.99997795,3.611694e-07,1.0806307e-06,2.0612932e-05,0.99997795,0,none,False
0.9999851,6.7110653e-07,6.7028907e-07,1.35828595e-05,0.9999851,0,none,False
0.9999968,1.2549354e-07,9.877489e-07,2.0471903e-06,0.9999968,0,none,False
0.9999964,8.9631817e-07,1.0745401e-06,1.5963794e-06,0.9999964,0,none,False
0.99999714,7.3317585e-07,1.355394e-06,7.791706e-07,0.99999714,0,none,False
0.99999285,5.610946e-06,7.431761e-07,7.515077e-07,0.99999285,0,none,False
0.9999771,4.0863733e-07,2.209869e-06,2.0250267e-05,0.9999771,0,none,False
0.9999982,6.919607e-07,5.239083e-07,5.698735e-07,0.9999982,0,none,False
0.9999876,3.0822762e-06,3.5795356e-06,5.717982e-06,0.9999876,0,none,False
0.99999285,5.7178645e-06,1.362559e-06,9.0812975e-08,0.99999285,0,none,False
0.9999987,3.2021518e-07,1.6395782e-07,7.882046e-07,0.9999987,0,none,False
0.99999475,2.2092127e-06,2.888124e-06,1.6375716e-07,0.99999475,0,none,False
0.99999905,4.0630033e-07,2.0743421e-07,3.8525715e-07,0.99999905,0,none,False
0.9999981,5.854057e-07,1.1183553e-06,1.512329e-07,0.9999981,0,none,False
0.9999995,2.7337757e-07,1.2767744e-07,5.602401e-08,0.9999995,0,none,False
0.9999635,3.6268637e-05,8.592419e-08,9.261869e-08,0.9999635,0,none,False
0.9999995,2.3362625e-07,3.9752216e-08,1.6539146e-07,0.9999995,0,none,False
0.99999356,3.7549191e-06,1.6186966e-07,2.5167394e-06,0.99999356,0,none,False
0.99999964,3.3047317e-07,3.759431e-08,4.8605024e-08,0.99999964,0,none,False
0.99974734,0.00025093192,3.6674513e-07,1.3948467e-06,0.99974734,0,none,False
0.99942684,0.0005704161,2.0488078e-06,7.029786e-07,0.99942684,0,none,False
0.999681,0.00013696842,0.00018015891,1.8791608e-06,0.999681,0,none,False
0.987222,0.012593443,0.0001794823,5.0872013e-06,0.987222,0,none,False
0.9990414,0.0008584677,8.6152155e-05,1.3923413e-05,0.9990414,0,none,False
0.7244238,0.21065274,0.06439306,0.0005303049,0.7244238,0,none,False
0.99891853,0.0005201609,0.0005541957,7.076785e-06,0.99891853,0,none,False
0.9966294,0.0022896102,0.000542651,0.00053825555,0.9966294,0,none,False
0.99844354,0.0009759044,0.00025476652,0.00032575906,0.99844354,0,none,False
0.99937433,0.00054155546,2.0219886e-05,6.395421e-05,0.99937433,0,none,False
0.9996903,0.00010715315,0.00016252468,4.0058618e-05,0.9996903,0,none,False
0.99996877,8.472152e-06,2.1718256e-06,2.0537374e-05,0.99996877,0,none,False
0.99996173,9.660243e-07,3.6546237e-05,7.640388e-07,0.99996173,0,none,False
0.9999962,1.2255117e-06,1.7069901e-06,8.447764e-07,0.9999962,0,none,False
0.99923396,6.4058054e-06,1.2967606e-05,0.00074666674,0.99923396,0,none,False
0.9999937,1.811433e-06,4.3328882e-06,1.2522415e-07,0.9999937,0,none,False
0.999995,4.005759e-06,6.7004777e-07,2.8344562e-07,0.999995,0,none,False
0.99998295,1.5484293e-05,7.132763e-08,1.4976285e-06,0.99998295,0,none,False
0.9999988,3.7265542e-07,5.36782e-07,2.2845674e-07,0.9999988,0,none,False
0.99998677,1.0109731e-05,2.172482e-06,9.625925e-07,0.99998677,0,none,False
0.99998176,2.7134104e-07,7.273849e-07,1.7284305e-05,0.99998176,0,none,False
0.9999956,8.819934e-08,3.5086189e-06,7.5548496e-07,0.9999956,0,none,False
0.99999523,3.2228005e-08,4.3610394e-06,4.013922e-07,0.99999523,0,none,False
0.9999969,4.011843e-07,2.136584e-06,5.0919493e-07,0.9999969,0,none,False
0.9999931,3.735505e-06,2.0035357e-06,1.1904953e-06,0.9999931,0,none,False
0.99999905,2.4327565e-07,6.075778e-07,7.716041e-08,0.99999905,0,none,False
0.99997747,1.7362705e-05,4.14637e-07,4.772368e-06,0.99997747,0,none,False
0.99999034,9.212407e-06,2.3372975e-07,2.5929918e-07,0.99999034,0,none,False
0.9999975,5.8737214e-07,4.195386e-07,1.4555274e-06,0.9999975,0,none,False
0.99999416,5.626654e-06,5.5974045e-08,9.970215e-08,0.99999416,0,none,False
0.9999989,3.7597875e-08,4.4377424e-07,6.31284e-07,0.9999989,0,none,False
0.9999604,3.5375597e-05,3.8668827e-06,3.5980136e-07,0.9999604,0,none,False
0.99998796,1.1553906e-05,4.894282e-07,8.628e-09,0.99998796,0,none,False
0.99915886,0.0008356756,3.6088823e-06,1.8334941e-06,0.99915886,0,none,False
0.99990296,9.65126e-05,4.60059e-07,1.6172608e-08,0.99990296,0,none,False
0.9999975,1.6545582e-07,7.208201e-07,1.6532593e-06,0.9999975,0,none,False
0.9999932,4.546155e-06,1.9083263e-06,3.1232412e-07,0.9999932,0,none,False
0.9999956,2.9499022e-06,1.2220424e-06,2.8121747e-07,0.9999956,0,none,False
0.9999862,1.968127e-06,2.8175266e-06,9.028829e-06,0.9999862,0,none,False
0.9999906,3.7772406e-06,1.4414348e-07,5.488713e-06,0.9999906,0,none,False
0.99991643,7.709266e-05,1.0526941e-06,5.4212474e-06,0.99991643,0,none,False
0.99999297,3.2907885e-06,1.7457323e-06,1.959301e-06,0.99999297,0,none,False
0.99788374,0.002110346,3.5899852e-06,2.300366e-06,0.99788374,0,none,False
0.99994063,5.6511297e-05,2.350787e-06,4.6062777e-07,0.99994063,0,none,False
0.9999528,4.6439538e-05,4.1310287e-07,3.4796835e-07,0.9999528,0,none,False
0.99898046,0.0009646666,1.02472495e-05,4.4588927e-05,0.99898046,0,none,False
0.9965785,0.003406543,1.2273652e-05,2.6810076e-06,0.9965785,0,none,False
0.9992206,0.0007343382,2.663225e-05,1.8370689e-05,0.9992206,0,none,False
0.9998863,2.6879765e-05,8.168386e-05,5.1254715e-06,0.9998863,0,none,False
0.9985328,0.0014542503,1.0362743e-05,2.609897e-06,0.9985328,0,none,False
0.9999584,3.518019e-05,6.1467817e-06,2.6218174e-07,0.9999584,0,none,False
0.9998497,0.00014733746,1.3230238e-06,1.669829e-06,0.9998497,0,none,False
0.9999423,5.487148e-05,1.6323522e-06,1.1953596e-06,0.9999423,0,none,False
0.999838,0.0001404515,2.2929728e-06,1.9252015e-05,0.999838,0,none,False
0.9993629,0.0006246458,2.7138074e-06,9.791658e-06,0.9993629,0,none,False
0.99997604,8.820444e-06,9.708907e-07,1.41754135e-05,0.99997604,0,none,False
0.99556845,0.004423238,2.675556e-06,5.598964e-06,0.99556845,0,none,False
0.99609584,0.003898123,4.892725e-06,1.1698979e-06,0.99609584,0,none,False
0.9992281,0.00056553516,0.00017836012,2.7966094e-05,0.9992281,0,none,False
0.9977204,0.0021693753,9.6754215e-05,1.343369e-05,0.9977204,0,none,False
0.99994516,4.182974e-05,1.0045103e-05,3.0134333e-06,0.99994516,0,none,False
0.9975172,0.001692638,0.0007269313,6.326121e-05,0.9975172,0,none,False
0.99324906,0.00534441,0.0007587894,0.00064773986,0.99324906,0,none,False
0.9960444,0.0034619193,0.00048692225,6.7956485e-06,0.9960444,0,none,False
0.9995629,0.00038268443,4.8265087e-05,6.159534e-06,0.9995629,0,none,False
0.99971765,0.00025867025,2.2410652e-06,2.145629e-05,0.99971765,0,none,False
0.9998441,0.00015193156,1.8512114e-06,2.1232484e-06,0.9998441,0,none,False
0.9999192,7.510534e-05,1.1116543e-06,4.624584e-06,0.9999192,0,none,False
0.9999162,8.189535e-05,7.7024066e-07,1.1301298e-06,0.9999162,0,none,False
0.99997354,2.0553167e-05,5.454515e-06,4.9849285e-07,0.99997354,0,none,False
0.99995196,2.6296912e-05,1.872568e-05,2.9810967e-06,0.99995196,0,none,False
0.99242556,0.007572542,1.6522694e-06,2.2649836e-07,0.99242556,0,none,False
0.9999654,4.035479e-06,3.0173409e-05,3.4820113e-07,0.9999654,0,none,False
0.99998736,1.0283152e-05,2.293296e-06,1.1000955e-07,0.99998736,0,none,False
0.99910337,0.0005909719,0.00029271442,1.2917901e-05,0.99910337,0,none,False
0.9997315,0.00023744785,3.0184336e-05,8.833062e-07,0.9997315,0,none,False
0.99999416,3.1223049e-06,2.2266574e-06,4.6642305e-07,0.99999416,0,none,False
0.99997854,1.8411924e-05,6.056742e-07,2.411487e-06,0.99997854,0,none,False
0.99995613,3.9222377e-05,2.479558e-07,4.3594755e-06,0.99995613,0,none,False
0.99999166,2.119208e-06,1.3963803e-06,4.8022575e-06,0.99999166,0,none,False
0.9999697,3.2625326e-06,7.2637613e-06,1.9779214e-05,0.9999697,0,none,False
0.99984133,0.00015647899,9.482127e-07,1.2178009e-06,0.99984133,0,none,False
0.9999478,6.0333723e-06,4.5129364e-05,1.0195113e-06,0.9999478,0,none,False
0.99518096,0.0047719507,2.2522843e-05,2.463654e-05,0.99518096,0,none,False
0.99991477,5.0067756e-05,3.324723e-05,1.8758666e-06,0.99991477,0,none,False
0.9998536,7.5713906e-05,1.2381994e-05,5.8233905e-05,0.9998536,0,none,False
0.99989414,8.610275e-05,1.2937016e-05,6.7915666e-06,0.99989414,0,none,False
0.9999274,6.989571e-05,1.6279483e-06,1.0386647e-06,0.9999274,0,none,False
0.99986255,0.00011982066,1.4785028e-06,1.61046e-05,0.99986255,0,none,False
0.99998844,5.8683745e-06,5.8448575e-07,5.1697625e-06,0.99998844,0,none,False
0.9993006,0.0006960196,7.335112e-07,2.5769605e-06,0.9993006,0,none,False
0.99968123,0.00027946575,1.14442355e-05,2.7865071e-05,0.99968123,0,none,False
0.99984694,5.2692445e-05,7.464179e-05,2.5679366e-05,0.99984694,0,none,False
0.9999969,2.7881965e-06,1.1240826e-07,1.5836436e-07,0.9999969,0,none,False
0.9999989,4.0928902e-07,1.14628826e-07,5.6722035e-07,0.9999989,0,none,False
0.9999931,6.502689e-06,1.5044643e-07,2.997279e-07,0.9999931,0,none,False
0.99999726,2.1520611e-06,4.5565974e-07,1.7019455e-07,0.99999726,0,none,False
0.9999975,1.596576e-06,2.0762943e-07,6.5983556e-07,0.9999975,0,none,False
0.99999976,7.1115146e-08,8.7835915e-08,6.628446e-08,0.99999976,0,none,False
0.9999995,4.5153652e-07,4.0401794e-08,2.4335245e-08,0.9999995,0,none,False
0.99997437,2.54122e-05,1.80897e-07,5.8059836e-08,0.99997437,0,none,False
0.99999654,3.248097e-06,1.12642155e-07,6.412002e-08,0.99999654,0,none,False
0.99999523,4.5669794e-06,1.2470166e-07,7.3943056e-08,0.99999523,0,none,False
0.9999993,5.8567946e-07,4.254868e-08,2.8346184e-08,0.9999993,0,none,False
0.99999845,9.926885e-07,7.922102e-08,4.5596022e-07,0.99999845,0,none,False
0.99999976,1.6319967e-07,5.679253e-08,1.9864013e-08,0.99999976,0,none,False
0.99999607,3.6968265e-06,4.578142e-08,1.8190883e-07,0.99999607,0,none,False
0.9999994,5.587234e-07,2.2159561e-08,8.734934e-09,0.9999994,0,none,False
0.99998987,1.0000885e-05,7.2871025e-08,5.0409223e-08,0.99998987,0,none,False
0.9999993,6.256062e-07,3.032257e-08,1.22852395e-08,0.9999993,0,none,False
0.9999821,1.7623819e-05,1.9311597e-07,8.3248935e-08,0.9999821,0,none,False
0.99761105,0.0023862186,2.062197e-06,7.32565e-07,0.99761105,0,none,False
0.99997663,2.210647e-05,8.5147803e-07,4.3286408e-07,0.99997663,0,none,False
0.90362936,0.09636061,7.749739e-06,2.2631539e-06,0.90362936,0,none,False
0.9974131,0.0025832192,2.8372465e-06,8.805051e-07,0.9974131,0,none,False
0.99817026,0.001800984,8.915508e-06,1.9882387e-05,0.99817026,0,none,False
0.99998534,1.302518e-05,1.059435e-06,5.1914526e-07,0.99998534,0,none,False
0.9999976,1.4177239e-06,1.5979006e-07,8.0276146e-07,0.9999976,0,none,False
0.9999931,6.449999e-06,1.9068187e-07,2.486899e-07,0.9999931,0,none,False
0.99999917,4.0032756e-07,1.9587087e-07,2.8399148e-07,0.99999917,0,none,False
0.99999034,9.321311e-06,2.0551904e-07,1.0639079e-07,0.99999034,0,none,False
0.9999999,4.881817e-08,3.024998e-08,2.8679663e-09,0.9999999,0,none,False
0.9999981,1.769474e-06,3.9143025e-08,1.4500742e-07,0.9999981,0,none,False
0.99999976,2.5597828e-07,1.7047821e-08,2.3625557e-09,0.99999976,0,none,False
0.9999964,3.450933e-06,9.008046e-08,2.0991076e-08,0.9999964,0,none,False
0.9999994,4.891408e-07,1.970788e-08,4.4161183e-08,0.9999994,0,none,False
0.99995863,3.896069e-05,4.5637364e-07,1.9963184e-06,0.99995863,0,none,False
0.9994286,0.00057031505,6.644061e-07,3.905604e-07,0.9994286,0,none,False
0.99971443,0.00028428927,9.004326e-07,3.954084e-07,0.99971443,0,none,False
0.87639236,0.123601586,4.3198097e-06,1.6665359e-06,0.87639236,0,none,False
0.973161,0.026719168,0.00011627677,3.544346e-06,0.973161,0,none,False
0.99887925,0.0007050452,0.00025832962,0.00015740072,0.99887925,0,none,False
0.91550165,0.08441055,6.65604e-05,2.1248516e-05,0.91550165,0,none,False
0.99522555,0.00026163348,0.0044150692,9.770396e-05,0.99522555,0,none,False
0.9530345,0.04598906,0.00070779584,0.00026866002,0.9530345,0,none,False
0.97375226,0.025616856,0.00040751425,0.00022333901,0.97375226,0,none,False
0.99878734,0.0011715756,8.350397e-06,3.2741522e-05,0.99878734,0,none,False
0.9997055,0.0002852794,1.3642646e-06,7.86891e-06,0.9997055,0,none,False
0.99996316,1.9515308e-05,3.9523607e-07,1.6912367e-05,0.99996316,0,none,False
0.9999825,6.386665e-06,5.1043444e-06,6.0239913e-06,0.9999825,0,none,False
0.99999547,2.2107812e-07,2.4395933e-06,1.8470157e-06,0.99999547,0,none,False
0.9999974,2.0129614e-06,8.8488655e-08,5.3436173e-07,0.9999974,0,none,False
0.9999938,5.8220826e-06,2.9029542e-07,1.3227242e-07,0.9999938,0,none,False
0.99994624,4.1331652e-05,1.2188345e-05,2.6908074e-07,0.99994624,0,none,False
0.9999634,3.3846765e-05,2.1677788e-06,5.6709746e-07,0.9999634,0,none,False
0.9999764,1.7060753e-05,2.9878356e-06,3.5336254e-06,0.9999764,0,none,False
0.9999883,2.5489678e-06,5.663282e-06,3.4303778e-06,0.9999883,0,none,False
0.9999938,2.1625976e-06,3.5804916e-07,3.6198635e-06,0.9999938,0,none,False
0.9999912,7.7132945e-06,8.707939e-07,2.067317e-07,0.9999912,0,none,False
0.9999951,1.1644402e-06,1.9388717e-06,1.7356776e-06,0.9999951,0,none,False
0.99995565,1.713864e-05,2.4046676e-05,3.1160923e-06,0.99995565,0,none,False
0.99999726,1.5848884e-06,1.0602573e-06,8.112543e-08,0.99999726,0,none,False
0.9999814,1.8104964e-05,2.823394e-07,2.425266e-07,0.9999814,0,none,False
0.989808,0.010190252,5.879559e-07,1.1103234e-06,0.989808,0,none,False
0.9818122,0.018157836,7.765272e-06,2.22602e-05,0.9818122,0,none,False
0.9957075,0.0042585353,1.3087347e-05,2.0832245e-05,0.9957075,0,none,False
0.99987984,8.1965656e-05,1.6689448e-06,3.6469326e-05,0.99987984,0,none,False
0.99971443,0.00025219395,2.1865244e-05,1.1478643e-05,0.99971443,0,none,False
0.9991025,0.0004924897,0.00038060904,2.4502206e-05,0.9991025,0,none,False
0.9979032,0.001991854,3.7928072e-05,6.7005116e-05,0.9979032,0,none,False
0.99743587,0.0024779316,7.40339e-05,1.2144546e-05,0.99743587,0,none,False
0.99991155,7.708287e-05,1.0263171e-05,1.092773e-06,0.99991155,0,none,False
0.9998392,7.5722266e-05,4.6545858e-05,3.8537597e-05,0.9998392,0,none,False
0.9999924,2.4953583e-06,4.33547e-06,7.9588216e-07,0.9999924,0,none,False
0.99998856,3.7252319e-06,2.371255e-06,5.374729e-06,0.99998856,0,none,False
0.9999348,5.8919422e-08,1.9321365e-07,6.4920525e-05,0.9999348,0,none,False
0.9999659,3.6830806e-07,4.8022963e-07,3.321667e-05,0.9999659,0,none,False
0.99994004,5.931158e-05,1.8173598e-07,4.1964256e-07,0.99994004,0,none,False
0.9999752,1.4190618e-05,1.6372062e-06,8.918241e-06,0.9999752,0,none,False
0.99610126,0.003875339,1.9716324e-05,3.6945357e-06,0.99610126,0,none,False
0.999948,4.1131814e-05,9.633969e-06,1.2081464e-06,0.999948,0,none,False
0.99977607,0.00018050334,1.165132e-05,3.178759e-05,0.99977607,0,none,False
0.99955076,0.00039578357,1.546891e-05,3.7989204e-05,0.99955076,0,none,False
0.9962005,0.0036752117,5.7870107e-05,6.6440414e-05,0.9962005,0,none,False
0.9989328,1.1441503e-05,8.421617e-05,0.00097154937,0.9989328,0,none,False
0.9984615,0.0006643903,0.00011996354,0.00075413147,0.9984615,0,none,False
0.99988866,3.433145e-06,5.7305338e-06,0.00010218748,0.99988866,0,none,False
0.99991834,9.644641e-06,2.2927964e-06,6.9710215e-05,0.99991834,0,none,False
0.9999728,1.445114e-06,2.244081e-05,3.330122e-06,0.9999728,0,none,False
0.99999404,1.5338453e-06,3.7528089e-06,7.29626e-07,0.99999404,0,none,False
0.99999714,7.7639605e-08,2.372456e-06,4.5606663e-07,0.99999714,0,none,False
0.9999882,1.881775e-07,1.145097e-05,1.5531847e-07,0.9999882,0,none,False
0.99999917,1.3838013e-07,6.0726046e-07,2.9739649e-08,0.99999917,0,none,False
0.999997,8.48295e-08,1.9993538e-06,9.155481e-07,0.999997,0,none,False
0.9999994,3.9520967e-07,1.8243428e-07,7.1086234e-08,0.9999994,0,none,False
0.9999975,8.766672e-07,1.1995998e-06,3.7443007e-07,0.9999975,0,none,False
0.99997365,3.0885727e-07,2.5654443e-05,3.5628946e-07,0.99997365,0,none,False
0.99997604,1.5064535e-06,2.1395072e-05,1.0354612e-06,0.99997604,0,none,False
0.99999034,3.8409103e-06,3.7682735e-06,1.996568e-06,0.99999034,0,none,False
0.9999573,2.946906e-05,4.1680223e-06,9.088409e-06,0.9999573,0,none,False
0.99996674,2.120713e-05,1.9065604e-06,1.0201322e-05,0.99996674,0,none,False
0.9989716,0.0010088845,9.76528e-06,9.7408365e-06,0.9989716,0,none,False
0.94348806,0.056467663,1.673398e-05,2.7598302e-05,0.94348806,0,none,False
0.9920878,0.0018905582,0.00052153156,0.0055000936,0.9920878,0,none,False
0.98911697,0.003845028,0.0032156697,0.0038223532,0.98911697,0,none,False
0.9992286,0.0005639746,0.00013378375,7.363887e-05,0.9992286,0,none,False
0.998252,0.0015097726,7.966484e-06,0.00023021962,0.998252,0,none,False
0.99914694,1.9710518e-05,6.475237e-05,0.00076857774,0.99914694,0,none,False
0.9970493,0.0025711881,0.00018051265,0.00019907208,0.9970493,0,none,False
0.9937171,0.0014464234,0.0039005717,0.00093590416,0.9937171,0,none,False
0.930145,0.0692035,0.0005337539,0.00011769284,0.930145,0,none,False
0.9946102,0.004023831,0.0008475267,0.00051850575,0.9946102,0,none,False
0.99845743,0.0014973426,7.731054e-06,3.7442183e-05,0.99845743,0,none,False
0.9998209,9.9546894e-05,4.3754728e-05,3.5859684e-05,0.9998209,0,none,False
0.99990165,1.4640704e-06,1.370842e-05,8.3112755e-05,0.99990165,0,none,False
0.9999486,2.3168157e-06,4.1234744e-05,7.876268e-06,0.9999486,0,none,False
0.9999995,8.2170864e-08,4.0098416e-07,1.9004977e-08,0.9999995,0,none,False
0.99999976,3.8411536e-09,6.479815e-08,1.2021546e-07,0.99999976,0,none,False
