prob_class_0,prob_class_1,prob_class_2,prob_class_3,max_probability,predicted_class,predicted_class_name
0.9998288,0.00016215579,5.619225e-06,3.390137e-06,0.9998288,0,none
0.9937064,0.006274407,4.4116455e-06,1.4815438e-05,0.9937064,0,none
0.99265677,0.00730168,3.411685e-05,7.405454e-06,0.99265677,0,none
0.984279,0.015606777,8.813423e-05,2.6123334e-05,0.984279,0,none
0.99989593,6.7095774e-05,2.5973824e-05,1.103358e-05,0.99989593,0,none
0.9999931,6.243391e-06,3.9966446e-07,2.8932567e-07,0.9999931,0,none
0.9999995,1.8047558e-07,1.3488987e-07,1.05038616e-07,0.9999995,0,none
0.9999987,3.3445417e-07,5.3232863e-08,9.168551e-07,0.9999987,0,none
0.9999995,4.683194e-07,1.2982387e-08,5.4217026e-08,0.9999995,0,none
0.9999999,5.2011866e-09,5.9843856e-08,8.478332e-08,0.9999999,0,none
0.9999999,1.5925727e-08,7.181592e-08,3.9032308e-08,0.9999999,0,none
0.9999994,2.4273634e-08,5.4677406e-07,4.6824095e-08,0.9999994,0,none
0.9999976,3.608135e-08,2.3351658e-06,2.5018144e-08,0.9999976,0,none
0.9999975,2.22638e-06,3.196278e-07,1.5894008e-08,0.9999975,0,none
0.99999905,8.584727e-07,4.39718e-08,9.729815e-08,0.99999905,0,none
0.9999242,7.385842e-05,2.6225354e-07,1.6848899e-06,0.9999242,0,none
0.9999813,1.3236339e-05,1.7247717e-06,3.7244374e-06,0.9999813,0,none
0.99998975,7.4754576e-06,8.087681e-07,2.0264017e-06,0.99998975,0,none
0.9999435,2.4893038e-06,4.4902972e-05,9.137769e-06,0.9999435,0,none
0.9999571,2.3998484e-07,2.6039703e-05,1.6674567e-05,0.9999571,0,none
0.9998559,2.4596004e-05,0.0001141009,5.3975245e-06,0.9998559,0,none
0.99999857,2.171305e-07,1.0856816e-06,1.134568e-07,0.99999857,0,none
0.99996424,1.0676118e-06,1.9913694e-05,1.4823023e-05,0.99996424,0,none
0.999997,5.011616e-07,1.0143834e-06,1.4538758e-06,0.999997,0,none
0.9999918,4.3112445e-06,3.2799e-06,6.4521225e-07,0.9999918,0,none
0.99999154,5.30289e-06,2.860782e-06,2.7734535e-07,0.99999154,0,none
0.9999994,4.054901e-08,1.3651466e-07,4.0218438e-07,0.9999994,0,none
0.9999927,5.0440167e-07,6.169786e-06,6.5437666e-07,0.9999927,0,none
0.99999785,1.606093e-07,7.522601e-07,1.1776663e-06,0.99999785,0,none
0.99999523,2.6508076e-07,2.4384124e-07,4.317991e-06,0.99999523,0,none
0.9999974,8.3504534e-07,6.876499e-07,1.0738835e-06,0.9999974,0,none
0.9999628,3.6578946e-05,1.3962301e-07,4.5732796e-07,0.9999628,0,none
0.99999475,2.482407e-06,3.7430303e-07,2.3740618e-06,0.99999475,0,none
0.9999956,2.8003737e-06,3.3238058e-07,1.2595698e-06,0.9999956,0,none
0.9999746,2.0124195e-05,3.0687938e-06,2.1799915e-06,0.9999746,0,none
0.9999956,5.701906e-07,3.5967798e-06,2.821402e-07,0.9999956,0,none
0.9999931,2.634648e-06,4.0198956e-06,2.264602e-07,0.9999931,0,none
0.99999964,2.831411e-07,9.9923916e-08,1.0453611e-08,0.99999964,0,none
0.99999547,8.1120945e-08,4.258482e-06,2.4185303e-07,0.99999547,0,none
0.99999857,1.2275675e-06,2.18554e-07,3.667937e-08,0.99999857,0,none
0.9999993,2.9121708e-07,4.1150793e-07,2.2682764e-08,0.9999993,0,none
0.9999988,8.642472e-07,1.6069617e-07,1.449829e-07,0.9999988,0,none
0.99999917,4.7199592e-07,8.4452395e-08,3.2346634e-07,0.99999917,0,none
0.9999919,7.638866e-06,1.1127285e-07,4.0445764e-07,0.9999919,0,none
0.9999994,5.018644e-07,3.4888888e-08,1.0900449e-08,0.9999994,0,none
0.99999917,3.6338514e-07,4.9999468e-08,3.8688458e-07,0.99999917,0,none
0.99999976,1.7410994e-07,2.0307398e-08,2.0550373e-09,0.99999976,0,none
0.99999917,6.5902725e-07,1.14757924e-07,4.080962e-08,0.99999917,0,none
0.9999975,2.2001861e-06,3.3390816e-07,2.4881944e-08,0.9999975,0,none
0.99999964,2.7364263e-07,3.6331134e-08,8.339196e-09,0.99999964,0,none
0.9999995,2.5668174e-07,1.534433e-08,1.5065471e-07,0.9999995,0,none
0.99999964,1.4876257e-07,5.9332397e-08,1.313841e-07,0.99999964,0,none
0.999997,2.7338092e-06,7.6967254e-08,1.103698e-07,0.999997,0,none
0.9999993,3.8760587e-07,1.9284045e-07,1.353238e-07,0.9999993,0,none
0.9999937,5.908484e-06,9.2090204e-08,2.649906e-07,0.9999937,0,none
0.999992,7.865988e-06,1.487664e-07,3.136547e-09,0.999992,0,none
0.99999774,1.8351087e-06,1.6304394e-07,2.619676e-07,0.99999774,0,none
0.9999826,2.4974886e-06,1.08835075e-05,4.007131e-06,0.9999826,0,none
0.99997866,8.098435e-07,1.9414792e-05,1.1542669e-06,0.99997866,0,none
0.99995565,2.3696896e-06,2.3143113e-05,1.8837858e-05,0.99995565,0,none
0.99986315,2.1768556e-05,0.00010446715,1.0600814e-05,0.99986315,0,none
0.9990152,9.900522e-05,0.0008804132,5.3659446e-06,0.9990152,0,none
0.99993277,4.4768803e-06,5.5867506e-05,6.830224e-06,0.99993277,0,none
0.9999579,7.511042e-08,3.3074317e-05,8.972094e-06,0.9999579,0,none
0.999982,1.864659e-08,1.716808e-05,7.764202e-07,0.999982,0,none
0.99999356,4.1265147e-09,6.279778e-06,2.125378e-07,0.99999356,0,none
0.99999285,4.1806388e-08,7.0428055e-06,9.630161e-09,0.99999285,0,none
0.99999857,3.0046607e-08,1.425052e-06,1.1929754e-09,0.99999857,0,none
0.99999857,2.675526e-07,1.1871175e-06,2.6526734e-10,0.99999857,0,none
0.99999595,2.82825e-06,1.2519596e-06,1.4628538e-09,0.99999595,0,none
0.9999901,2.138296e-06,7.765847e-06,2.0442705e-09,0.9999901,0,none
0.99999964,1.3102922e-07,2.3242846e-07,7.044401e-09,0.99999964,0,none
0.99996054,3.840615e-05,1.0186651e-06,8.207551e-09,0.99996054,0,none
0.9999993,2.614384e-07,4.5177595e-07,4.4475863e-09,0.9999993,0,none
0.9999976,6.888394e-07,1.6559198e-06,3.5719665e-08,0.9999976,0,none
0.9999405,2.2550362e-06,5.723875e-05,2.2422615e-08,0.9999405,0,none
0.99903524,4.4773665e-07,0.0009642687,7.986227e-08,0.99903524,0,none
0.99972683,5.767406e-06,0.0002673803,7.557812e-09,0.99972683,0,none
0.9997739,0.00016803334,5.7991572e-05,4.1601815e-08,0.9997739,0,none
0.9999403,3.327936e-05,2.6309399e-05,1.3804181e-07,0.9999403,0,none
0.9997403,4.0763105e-05,0.00021753358,1.3715994e-06,0.9997403,0,none
0.9999447,3.9883394e-06,5.1069834e-05,2.1476701e-07,0.9999447,0,none
0.99999356,3.7745222e-06,1.9245604e-06,7.1205267e-07,0.99999356,0,none
0.9988894,0.0010848896,1.7323133e-05,8.406241e-06,0.9988894,0,none
0.9992281,0.000655677,0.00011258196,3.5968174e-06,0.9992281,0,none
0.99786514,0.0019855944,0.00013399265,1.5247951e-05,0.99786514,0,none
0.9999218,7.49274e-05,1.832563e-06,1.439235e-06,0.9999218,0,none
0.9994148,0.00023694494,0.00031393606,3.4273427e-05,0.9994148,0,none
0.9992625,7.3801066e-06,0.00072326435,6.8800327e-06,0.9992625,0,none
0.99730265,0.00021059705,0.0024580879,2.8654817e-05,0.99730265,0,none
0.9998876,7.321042e-05,3.1695716e-05,7.480613e-06,0.9998876,0,none
0.99916863,0.00026188666,5.991299e-05,0.0005095317,0.99916863,0,none
0.9941111,0.003360423,0.000370238,0.002158246,0.9941111,0,none
0.9690813,0.030191483,0.00032392508,0.00040325776,0.9690813,0,none
0.9993812,0.00025976144,8.6231026e-05,0.00027283325,0.9993812,0,none
0.9998853,4.3412598e-05,1.8411718e-05,5.283698e-05,0.9998853,0,none
0.93592054,0.063833684,0.00012583825,0.00011991949,0.93592054,0,none
0.9984459,0.0012973578,0.00024080438,1.589935e-05,0.9984459,0,none
0.99029034,0.009381443,0.00016129523,0.00016694781,0.99029034,0,none
0.9994443,0.00053509814,6.054577e-06,1.4482599e-05,0.9994443,0,none
0.99967253,4.6233796e-05,4.344626e-05,0.00023782975,0.99967253,0,none
0.99936193,0.0001238949,4.3642813e-05,0.00047059188,0.99936193,0,none
0.99912065,0.0008604899,1.1322765e-05,7.5641406e-06,0.99912065,0,none
0.9966737,0.0033177573,5.046098e-06,3.434681e-06,0.9966737,0,none
0.9998772,0.00012163264,9.092852e-07,2.5999557e-07,0.9998772,0,none
0.999969,2.7626e-05,1.1241891e-06,2.19785e-06,0.999969,0,none
0.9999502,4.690298e-05,1.5771927e-07,2.7703268e-06,0.9999502,0,none
0.9999764,5.335946e-06,6.2011645e-07,1.76442e-05,0.9999764,0,none
0.99998367,1.0001156e-05,5.9765694e-07,5.7513253e-06,0.99998367,0,none
0.99990344,9.5520234e-05,4.5081464e-07,5.4860396e-07,0.99990344,0,none
0.9998946,0.0001052334,4.97272e-08,1.2956592e-07,0.9998946,0,none
0.999946,5.3012605e-05,2.4904654e-07,7.9341646e-07,0.999946,0,none
0.99887675,0.0011217741,5.856131e-07,9.154404e-07,0.99887675,0,none
0.9985373,0.0014591059,2.5520312e-06,1.0931136e-06,0.9985373,0,none
0.9987174,0.00127483,3.0194392e-06,4.7524923e-06,0.9987174,0,none
0.96282357,0.037172105,3.4522277e-06,8.9564514e-07,0.96282357,0,none
0.083592415,0.91639614,9.946299e-06,1.5033688e-06,0.91639614,1,PICI
0.019127872,0.9805699,0.00029168066,1.0570145e-05,0.9805699,1,PICI
0.0027603735,0.9972344,1.8714626e-06,3.3790254e-06,0.9972344,1,PICI
0.67485017,0.31743404,0.0068932096,0.0008225784,0.67485017,0,none
0.50444233,0.49510306,0.0001909524,0.00026360402,0.50444233,0,none
0.8862614,0.11239067,0.0012759693,7.19682e-05,0.8862614,0,none
0.98047906,0.01862133,0.0006735357,0.0002260688,0.98047906,0,none
0.9822374,0.017296588,0.00017034063,0.00029562187,0.9822374,0,none
0.9936469,0.0048794937,3.9463863e-05,0.0014341363,0.9936469,0,none
0.8949421,0.10313331,0.0003862232,0.0015383482,0.8949421,0,none
0.96724576,0.032669295,7.5244266e-06,7.745474e-05,0.96724576,0,none
0.98070896,0.013117717,0.00020845489,0.005964848,0.98070896,0,none
0.98593175,0.013485872,0.0003850126,0.00019733126,0.98593175,0,none
0.99473405,0.0039001144,0.0007198816,0.0006460064,0.99473405,0,none
0.9979923,0.0017078331,9.9256e-05,0.00020060113,0.9979923,0,none
0.8779785,0.121848,0.00010341435,7.006219e-05,0.8779785,0,none
0.99933237,1.1249889e-05,0.00059824827,5.8126774e-05,0.99933237,0,none
0.9985154,4.2457017e-05,0.00021139899,0.0012307233,0.9985154,0,none
0.9973355,0.0015301507,0.001125112,9.160695e-06,0.9973355,0,none
0.9967642,0.0028907054,0.00026204347,8.30979e-05,0.9967642,0,none
0.9977012,0.00046035487,0.00030549165,0.001532938,0.9977012,0,none
0.99956363,1.4778333e-05,1.736388e-05,0.0004041952,0.99956363,0,none
0.99894243,4.0089185e-06,8.023157e-06,0.0010455601,0.99894243,0,none
0.9995234,4.8717775e-06,1.9998768e-06,0.00046975983,0.9995234,0,none
0.9998554,5.3591816e-06,6.8344975e-06,0.00013232711,0.9998554,0,none
0.99998903,8.6190863e-07,4.2837655e-06,5.8475457e-06,0.99998903,0,none
0.99997616,6.132393e-06,1.0544255e-05,7.1503478e-06,0.99997616,0,none
0.9999883,9.016164e-06,2.5663103e-06,1.569226e-07,0.9999883,0,none
0.9999949,7.006841e-07,1.3343802e-06,3.1312766e-06,0.9999949,0,none
0.9999218,3.9769583e-07,6.6890956e-05,1.0949681e-05,0.9999218,0,none
0.9999844,1.14793444e-07,1.3024124e-05,2.5261977e-06,0.9999844,0,none
0.99998546,7.9565507e-07,1.24329235e-05,1.3388749e-06,0.99998546,0,none
0.999998,2.7916596e-07,6.042857e-07,1.141405e-06,0.999998,0,none
0.9999968,2.6191005e-06,3.3948334e-07,2.2540289e-07,0.9999968,0,none
0.9999957,7.395085e-08,2.3036216e-06,1.8633355e-06,0.9999957,0,none
0.99999774,9.54298e-07,3.9214245e-07,9.623066e-07,0.99999774,0,none
0.9999975,2.0273296e-08,5.5145154e-07,1.9911176e-06,0.9999975,0,none
0.9999976,9.7203774e-08,9.783419e-07,1.279387e-06,0.9999976,0,none
0.999992,6.1038536e-06,1.6799547e-06,2.5194092e-07,0.999992,0,none
0.9999734,1.1885236e-05,1.2705756e-05,1.9355468e-06,0.9999734,0,none
0.99900997,0.0009354712,3.347317e-05,2.1115051e-05,0.99900997,0,none
0.9999324,5.4678338e-05,1.1915544e-06,1.1666798e-05,0.9999324,0,none
0.9999759,5.6192152e-06,3.0176702e-06,1.549058e-05,0.9999759,0,none
0.9997874,0.00016136141,1.8391875e-05,3.2820783e-05,0.9997874,0,none
0.9993926,0.00046586365,6.295964e-05,7.8493205e-05,0.9993926,0,none
0.99888176,0.00076783233,6.877605e-05,0.00028161923,0.99888176,0,none
0.99969935,0.00010167474,0.000103930266,9.501517e-05,0.99969935,0,none
0.9999292,4.3816326e-06,5.8742786e-05,7.645034e-06,0.9999292,0,none
0.9999906,2.0646775e-07,2.442063e-06,6.7210653e-06,0.9999906,0,none
0.9999988,7.3100956e-08,1.8577227e-07,9.685657e-07,0.9999988,0,none
0.9999783,4.53831e-07,1.39533995e-05,7.2296625e-06,0.9999783,0,none
0.99999,9.887628e-07,8.475961e-06,6.067547e-07,0.99999,0,none
0.9999864,5.693502e-07,1.2566721e-05,4.672863e-07,0.9999864,0,none
0.9999949,3.2488518e-07,4.609241e-06,1.5151535e-07,0.9999949,0,none
0.9999976,3.3247636e-07,2.0488758e-06,3.1550947e-08,0.9999976,0,none
0.999863,0.00013458374,9.193204e-07,1.4325885e-06,0.999863,0,none
0.99998724,8.497791e-06,1.2699952e-06,2.980301e-06,0.99998724,0,none
0.9999634,3.573366e-05,3.533143e-07,5.011055e-07,0.9999634,0,none
0.99997354,2.6012878e-05,1.7568942e-07,2.7634186e-07,0.99997354,0,none
0.99998844,8.725776e-06,1.3672169e-06,1.5283683e-06,0.99998844,0,none
0.9999039,3.6976653e-05,5.8461977e-05,6.86121e-07,0.9999039,0,none
0.99999106,5.6879576e-06,3.077499e-06,1.2366746e-07,0.99999106,0,none
0.999995,3.8391267e-06,9.076888e-07,2.1482329e-07,0.999995,0,none
0.99999714,2.0953212e-06,7.3012636e-08,6.852537e-07,0.99999714,0,none
0.999647,0.00030228496,3.064457e-05,2.0042879e-05,0.999647,0,none
0.9991061,0.0008640129,2.8459424e-05,1.3722689e-06,0.9991061,0,none
0.9997882,8.548489e-06,0.00019692413,6.353412e-06,0.9997882,0,none
0.9953738,0.0045143636,2.1984284e-05,8.986708e-05,0.9953738,0,none
0.9992428,0.00066713605,8.713571e-05,2.990043e-06,0.9992428,0,none
0.946693,0.052452773,0.00032770465,0.00052649877,0.946693,0,none
0.94697887,0.052090805,0.00090298336,2.7326594e-05,0.94697887,0,none
0.9991295,0.0007411468,2.554162e-05,0.000103854276,0.9991295,0,none
0.99998105,8.561807e-06,1.4188433e-06,8.978756e-06,0.99998105,0,none
0.9999474,3.384248e-05,1.029508e-06,1.766861e-05,0.9999474,0,none
0.99999595,3.5380125e-07,2.951524e-06,7.5240644e-07,0.99999595,0,none
0.9999987,6.848543e-07,1.2516675e-07,5.3946854e-07,0.9999987,0,none
0.99999917,6.4759924e-08,4.1357985e-08,7.3740785e-07,0.99999917,0,none
0.9999982,8.654414e-08,2.5136362e-07,1.4251194e-06,0.9999982,0,none
0.99999726,7.7867594e-07,6.523608e-07,1.3069526e-06,0.99999726,0,none
0.9999981,1.5468033e-06,1.7035188e-07,2.4697616e-07,0.9999981,0,none
0.9999968,8.0350225e-07,2.8224227e-07,2.1687154e-06,0.9999968,0,none
0.999997,2.5479694e-06,3.4247833e-07,1.1975136e-07,0.999997,0,none
0.9999989,6.071879e-07,3.283233e-07,1.5095851e-07,0.9999989,0,none
0.99999404,5.574896e-06,1.8004069e-07,2.5707033e-07,0.99999404,0,none
0.99993646,4.216706e-05,8.234886e-06,1.308902e-05,0.99993646,0,none
0.9998692,0.00012817286,1.3542736e-06,1.2756315e-06,0.9998692,0,none
0.9999691,5.0498497e-06,2.4497396e-05,1.3790624e-06,0.9999691,0,none
0.99997175,2.793749e-05,1.9226424e-07,1.3754429e-07,0.99997175,0,none
0.99999714,9.556044e-07,1.8767207e-06,5.4672356e-08,0.99999714,0,none
0.99999356,7.979115e-07,5.4425063e-06,1.4859238e-07,0.99999356,0,none
0.9999944,5.3796834e-06,1.6883965e-07,2.6231511e-08,0.9999944,0,none
0.99999475,8.4844726e-07,4.3378336e-06,5.8206466e-09,0.99999475,0,none
0.99999666,2.25927e-06,9.094198e-07,1.8039074e-07,0.99999666,0,none
0.9999912,7.685759e-06,1.1521588e-06,1.7745144e-08,0.9999912,0,none
0.9998946,0.00010102425,4.2828833e-06,5.4985488e-08,0.9998946,0,none
0.9999771,1.8509785e-05,1.0455889e-06,3.3661117e-06,0.9999771,0,none
0.99972624,0.00017241642,1.8499848e-05,8.285895e-05,0.99972624,0,none
0.9995721,0.00042756952,2.4881905e-07,7.756828e-08,0.9995721,0,none
0.9999988,2.2353325e-07,3.4591736e-07,5.6427064e-07,0.9999988,0,none
0.9999964,1.3421847e-07,1.7338056e-06,1.722191e-06,0.9999964,0,none
0.99999535,4.8855236e-07,4.1298044e-06,5.412897e-08,0.99999535,0,none
0.9999907,8.452807e-08,9.202015e-06,4.9481617e-08,0.9999907,0,none
0.9999975,1.8288328e-06,5.998431e-07,1.3320283e-07,0.9999975,0,none
0.9999994,3.366535e-07,6.51348e-08,1.9232824e-07,0.9999994,0,none
0.99999917,3.9919968e-08,6.986293e-07,1.4905774e-07,0.99999917,0,none
0.9999995,2.4799222e-08,1.4440373e-07,2.7436064e-07,0.9999995,0,none
0.9999999,2.8435007e-08,5.708707e-08,4.3011276e-08,0.9999999,0,none
0.99999976,2.6596046e-08,9.131905e-08,7.5176914e-08,0.99999976,0,none
0.99999905,3.3552195e-07,1.1182662e-07,4.5300843e-07,0.99999905,0,none
0.9999949,4.722904e-06,3.073424e-07,1.0116824e-07,0.9999949,0,none
0.9999956,3.1882362e-06,1.0417097e-06,1.5576063e-07,0.9999956,0,none
0.9999883,7.533876e-06,2.8992104e-06,1.2125837e-06,0.9999883,0,none
0.9999883,1.9316515e-06,9.3055e-06,4.2678204e-07,0.9999883,0,none
0.999931,5.8346113e-06,6.142432e-05,1.7772784e-06,0.999931,0,none
0.9930428,2.1764092e-05,0.00691157,2.3826251e-05,0.9930428,0,none
0.9999839,1.0837355e-06,3.1165607e-06,1.1867736e-05,0.9999839,0,none
0.99997294,4.2245015e-06,9.795254e-06,1.3086702e-05,0.99997294,0,none
0.99996626,2.3273921e-07,1.1760466e-06,3.2319236e-05,0.99996626,0,none
0.99999166,6.6235043e-07,6.2292806e-06,1.420368e-06,0.99999166,0,none
0.99999964,1.1241006e-07,1.2509241e-07,8.3794106e-08,0.99999964,0,none
0.99999964,1.757871e-08,4.6003393e-08,2.399541e-07,0.99999964,0,none
0.99999964,1.216006e-07,1.2844197e-07,7.511198e-08,0.99999964,0,none
0.9999995,3.9589157e-08,4.4516187e-07,1.3337718e-08,0.9999995,0,none
0.9999995,3.9473886e-07,2.162313e-08,4.2267448e-08,0.9999995,0,none
0.9999988,6.9917024e-07,2.8077056e-07,1.9732289e-07,0.9999988,0,none
0.99999905,2.593148e-07,4.5468647e-07,2.6124096e-07,0.99999905,0,none
0.9999819,4.5728325e-06,1.3072075e-05,5.094686e-07,0.9999819,0,none
0.999985,1.349067e-05,1.2428858e-06,2.3590921e-07,0.999985,0,none
0.99999464,4.6249306e-07,4.4846846e-07,4.4408375e-06,0.99999464,0,none
0.99996006,1.3769137e-07,1.7565053e-07,3.966857e-05,0.99996006,0,none
0.99998164,2.256463e-06,1.895704e-07,1.5908367e-05,0.99998164,0,none
0.99926764,3.7183472e-05,3.94475e-06,0.0006911826,0.99926764,0,none
0.9956988,7.614639e-07,8.1119826e-05,0.004219324,0.9956988,0,none
0.99876946,9.118226e-06,7.005968e-05,0.001151383,0.99876946,0,none
0.99980646,8.458028e-05,1.1333347e-05,9.767865e-05,0.99980646,0,none
0.9991928,1.7285876e-05,0.000119138516,0.0006707952,0.9991928,0,none
0.98916477,0.009351069,0.0012450155,0.00023916143,0.98916477,0,none
0.958539,0.00013710506,0.041153725,0.00017016316,0.958539,0,none
0.9990369,0.00019344571,0.0002889684,0.00048074147,0.9990369,0,none
0.9988342,0.00010871875,5.748318e-05,0.0009995955,0.9988342,0,none
0.99153674,0.0006051159,0.0013141396,0.0065439767,0.99153674,0,none
0.98306435,0.0051222267,0.0071865576,0.0046268823,0.98306435,0,none
0.99729115,0.00048390386,0.001458222,0.00076670846,0.99729115,0,none
0.9675424,0.0029456413,0.0002500843,0.029261934,0.9675424,0,none
0.88258374,0.094895944,0.0010495253,0.021470768,0.88258374,0,none
0.9695116,0.024440402,0.0021347874,0.0039131558,0.9695116,0,none
0.99651104,0.0022422278,0.00035077822,0.0008960075,0.99651104,0,none
0.9989963,4.91767e-05,0.0004947581,0.00045976663,0.9989963,0,none
0.9985531,0.0010048024,0.0001678472,0.00027419295,0.9985531,0,none
0.9597797,0.036102224,0.0041032713,1.4831703e-05,0.9597797,0,none
0.97876304,0.012917687,0.0073265983,0.00099273,0.97876304,0,none
0.9160337,0.03962009,0.0016700892,0.04267614,0.9160337,0,none
0.99109894,0.0060596736,9.3391915e-05,0.002748029,0.99109894,0,none
0.98336893,0.014725571,0.001896086,9.437212e-06,0.98336893,0,none
0.9971275,0.000999265,0.0005912372,0.0012819913,0.9971275,0,none
0.9996792,0.00020759316,0.0001099084,3.276743e-06,0.9996792,0,none
0.9999502,7.8190715e-06,7.899637e-06,3.4108165e-05,0.9999502,0,none
0.9997081,1.1973367e-07,0.00020773702,8.4001644e-05,0.9997081,0,none
0.9999882,2.9387609e-06,2.864668e-06,5.984025e-06,0.9999882,0,none
0.999979,1.3463585e-07,2.0672525e-05,1.8346238e-07,0.999979,0,none
0.99999845,1.540492e-07,8.367339e-07,5.1600585e-07,0.99999845,0,none
0.9999974,3.8161662e-07,1.1679172e-06,1.0978287e-06,0.9999974,0,none
0.99999356,1.240049e-06,4.777376e-06,4.071798e-07,0.99999356,0,none
0.9999919,3.7004053e-08,7.992648e-06,3.8588077e-08,0.9999919,0,none
0.99999905,1.9690769e-07,7.3707946e-07,1.8825878e-08,0.99999905,0,none
0.9999981,5.049336e-08,1.8622368e-06,4.5276202e-08,0.9999981,0,none
0.99999833,4.0865226e-07,1.1992049e-06,6.7164363e-09,0.99999833,0,none
0.9999993,3.2442594e-07,3.8416096e-07,2.835316e-08,0.9999993,0,none
0.99999535,3.8658745e-06,2.1087635e-07,5.562368e-07,0.99999535,0,none
0.9999721,4.318025e-07,2.56901e-07,2.7195138e-05,0.9999721,0,none
0.999984,1.5427502e-05,9.515309e-08,5.101002e-07,0.999984,0,none
0.9999778,1.9874085e-05,4.72799e-07,1.8713015e-06,0.9999778,0,none
0.9998031,0.00019275438,1.7414121e-06,2.409579e-06,0.9998031,0,none
0.99994695,1.3197183e-06,5.01541e-05,1.5651744e-06,0.99994695,0,none
0.99996674,2.8228145e-05,4.017237e-06,1.0376065e-06,0.99996674,0,none
0.99999607,2.1086616e-06,1.1222281e-06,7.4925305e-07,0.99999607,0,none
0.9999939,4.607035e-06,5.9595556e-07,8.193194e-07,0.9999939,0,none
0.99999046,5.1939825e-08,1.4604198e-06,8.079211e-06,0.99999046,0,none
0.9999975,2.0343468e-06,2.0179522e-07,2.9434372e-07,0.9999975,0,none
0.99998724,1.1360938e-05,7.4110386e-07,6.6350503e-07,0.99998724,0,none
0.9999975,7.178106e-07,5.138858e-07,1.3248128e-06,0.9999975,0,none
0.9999994,4.00886e-08,4.883354e-07,8.312757e-08,0.9999994,0,none
0.99999964,5.000767e-09,2.8290438e-07,6.761126e-08,0.99999964,0,none
0.9999999,2.9802572e-09,3.0250554e-08,5.1566e-08,0.9999999,0,none
1.0,1.6790054e-08,2.4493817e-08,3.8093e-09,1.0,0,none
1.0,7.8743956e-10,8.188033e-09,1.5272734e-09,1.0,0,none
0.9999999,3.9439806e-11,2.3233044e-08,7.382376e-08,0.9999999,0,none
0.99999964,6.3422345e-10,2.3160777e-07,1.4934068e-07,0.99999964,0,none
0.99999976,5.9990984e-10,8.9016176e-08,1.0349719e-07,0.99999976,0,none
0.99999976,2.0927173e-09,2.5104683e-07,4.4410463e-08,0.99999976,0,none
0.99999976,1.242795e-08,2.3692911e-07,2.472371e-08,0.99999976,0,none
0.9999987,1.2173903e-07,9.427008e-07,2.698705e-07,0.9999987,0,none
0.9999883,9.183363e-06,2.2432994e-06,2.7890752e-07,0.9999883,0,none
0.9999876,7.972522e-06,4.02481e-06,4.503189e-07,0.9999876,0,none
0.999985,4.2031647e-06,1.0565546e-05,2.080028e-07,0.999985,0,none
0.99998045,1.2515923e-05,6.980398e-06,7.998785e-08,0.99998045,0,none
0.9999734,2.3876833e-05,2.7495294e-06,1.2570567e-08,0.9999734,0,none
0.9999875,9.875782e-06,2.5835e-06,2.8137332e-08,0.9999875,0,none
0.9999851,9.737091e-07,1.3870546e-05,5.214661e-08,0.9999851,0,none
0.99997926,4.1089406e-06,1.5843363e-05,7.4284003e-07,0.99997926,0,none
0.99991584,6.436395e-06,6.087255e-05,1.6798933e-05,0.99991584,0,none
0.99977154,1.0055444e-05,0.00020783619,1.0594788e-05,0.99977154,0,none
0.9997794,0.00011932527,9.348868e-05,7.751581e-06,0.9997794,0,none
0.99985373,1.1006695e-05,4.7109814e-05,8.810493e-05,0.99985373,0,none
0.99867094,0.0012496691,6.864948e-05,1.0800105e-05,0.99867094,0,none
0.99992776,3.1159565e-05,2.2341444e-05,1.8704559e-05,0.99992776,0,none
0.99951375,0.00039297278,9.202403e-05,1.2970971e-06,0.99951375,0,none
0.999655,0.00032613598,1.5776328e-05,3.12838e-06,0.999655,0,none
0.9999738,1.8408238e-05,6.6327757e-06,1.1395534e-06,0.9999738,0,none
0.9993774,0.00062238047,2.068469e-07,6.304523e-08,0.9993774,0,none
0.99999404,9.811154e-07,4.5364714e-06,4.1893384e-07,0.99999404,0,none
0.99994576,3.955003e-05,6.8413037e-06,7.808239e-06,0.99994576,0,none
0.9999995,8.239529e-08,3.6201934e-07,3.1690085e-08,0.9999995,0,none
0.9999993,8.6899526e-08,3.0625733e-07,2.635085e-07,0.9999993,0,none
0.99987996,0.00011959146,3.4776653e-07,6.104922e-08,0.99987996,0,none
0.9999962,2.9676921e-06,1.4795347e-07,7.570498e-07,0.9999962,0,none
0.99994576,5.296408e-05,8.8477805e-07,3.4315255e-07,0.99994576,0,none
0.99999964,1.0427947e-07,1.2665431e-08,2.2654139e-07,0.99999964,0,none
0.99999714,1.5996228e-07,6.1607733e-07,2.0701495e-06,0.99999714,0,none
0.9999968,7.5716866e-07,2.353903e-06,1.2559579e-07,0.9999968,0,none
0.9999957,5.0695213e-08,4.101702e-06,8.8520245e-08,0.9999957,0,none
0.9999994,3.1726262e-07,2.1656365e-07,3.1401214e-08,0.9999994,0,none
0.99999845,1.4225276e-06,8.769786e-08,3.0416153e-08,0.99999845,0,none
0.9999912,2.4703913e-06,5.393608e-06,9.953689e-07,0.9999912,0,none
0.99999154,1.9487377e-06,4.6373425e-06,1.8373354e-06,0.99999154,0,none
0.9999908,2.2944707e-07,4.963064e-06,4.004268e-06,0.9999908,0,none
